Notes,state,state_code,year,year_code,sex,sex_code,deaths,population,opioid_death_rate
,Wisconsin,55,2010,2010,Male,M,211,2822400,7.5
,Wisconsin,55,2011,2011,Female,F,126,2875675,4.4
,Wisconsin,55,2011,2011,Male,M,285,2836092,10
,Wisconsin,55,2012,2012,Female,F,142,2883326,4.9
,Wisconsin,55,2012,2012,Male,M,288,2843072,10.1
,Wisconsin,55,2013,2013,Female,F,184,2890553,6.4
,Wisconsin,55,2013,2013,Male,M,355,2852160,12.4
,Wisconsin,55,2014,2014,Female,F,197,2898057,6.8
,Wisconsin,55,2014,2014,Male,M,360,2859507,12.6
,Wisconsin,55,2015,2015,Female,F,178,2903737,6.1
,Wisconsin,55,2015,2015,Male,M,388,2867600,13.5
,Wisconsin,55,2016,2016,Female,F,269,2905282,9.3
,Wisconsin,55,2016,2016,Male,M,526,2873426,18.3
,Wisconsin,55,2017,2017,Female,F,295,2912745,10.1
,Wisconsin,55,2017,2017,Male,M,566,2882738,19.6
,Wisconsin,55,2018,2018,Female,F,248,2921295,8.5
,Wisconsin,55,2018,2018,Male,M,542,2892273,18.7
,Wisconsin,55,2019,2019,Female,F,289,2925225,9.9
,Wisconsin,55,2019,2019,Male,M,598,2897209,20.6
,Wisconsin,55,2020,2020,Female,F,356,2928939,12.2
,Wisconsin,55,2020,2020,Male,M,846,2903716,29.1
,Wyoming,56,1999,1999,Female,F,Suppressed,244518,Suppressed
,Wyoming,56,1999,1999,Male,M,Suppressed,247262,Suppressed
,Wyoming,56,2000,2000,Female,F,Suppressed,245408,Suppressed
,Wyoming,56,2000,2000,Male,M,Suppressed,248374,Suppressed
,Wyoming,56,2001,2001,Female,F,Suppressed,245327,Suppressed
,Wyoming,56,2001,2001,Male,M,Suppressed,249330,Suppressed
,Wyoming,56,2002,2002,Female,F,Suppressed,247785,Suppressed
,Wyoming,56,2002,2002,Male,M,Suppressed,252232,Suppressed
,Wyoming,56,2003,2003,Female,F,Suppressed,249128,Suppressed
,Wyoming,56,2003,2003,Male,M,Suppressed,254325,Suppressed
,Wyoming,56,2004,2004,Female,F,Suppressed,251506,Suppressed
,Wyoming,56,2004,2004,Male,M,Suppressed,257600,Suppressed
,Wyoming,56,2005,2005,Female,F,Suppressed,253726,Suppressed
,Wyoming,56,2005,2005,Male,M,Suppressed,260431,Suppressed
,Wyoming,56,2006,2006,Female,F,Suppressed,257361,Suppressed
,Wyoming,56,2006,2006,Male,M,Suppressed,265306,Suppressed
,Wyoming,56,2007,2007,Female,F,Suppressed,262776,Suppressed
,Wyoming,56,2007,2007,Male,M,13,272100,Unreliable
,Wyoming,56,2008,2008,Female,F,15,267982,Unreliable
,Wyoming,56,2008,2008,Male,M,19,278061,Unreliable
,Wyoming,56,2009,2009,Female,F,Suppressed,274046,Suppressed
,Wyoming,56,2009,2009,Male,M,23,285805,8
,Wyoming,56,2010,2010,Female,F,17,276189,Unreliable
,Wyoming,56,2010,2010,Male,M,20,287437,7
,Wyoming,56,2011,2011,Female,F,15,278401,Unreliable
,Wyoming,56,2011,2011,Male,M,22,289757,7.6
,Wyoming,56,2012,2012,Female,F,18,282131,Unreliable
,Wyoming,56,2012,2012,Male,M,15,294281,Unreliable
,Wyoming,56,2013,2013,Female,F,21,285380,7.4
,Wyoming,56,2013,2013,Male,M,22,297278,7.4
,Wyoming,56,2014,2014,Female,F,16,286111,Unreliable
,Wyoming,56,2014,2014,Male,M,31,298042,10.4
,Wyoming,56,2015,2015,Female,F,21,287206,7.3
,Wyoming,56,2015,2015,Male,M,22,298901,7.4
,Wyoming,56,2016,2016,Female,F,25,286559,8.7
,Wyoming,56,2016,2016,Male,M,21,298942,7
,Wyoming,56,2017,2017,Female,F,19,283877,Unreliable
,Wyoming,56,2017,2017,Male,M,19,295438,Unreliable
,Wyoming,56,2018,2018,Female,F,20,283203,7.1
,Wyoming,56,2018,2018,Male,M,13,294534,Unreliable
,Wyoming,56,2019,2019,Female,F,16,284029,Unreliable
,Wyoming,56,2019,2019,Male,M,27,294730,9.2
,Wyoming,56,2020,2020,Female,F,16,285437,Unreliable
,Wyoming,56,2020,2020,Male,M,38,296891,12.8
---,,,,,,,,,
"Dataset: Multiple Cause of Death, 1999-2020",,,,,,,,,
Query Parameters:,,,,,,,,,
Title: Opioid Overdose Demographics by Sex (CDC WONDER),,,,,,,,,
MCD - ICD-10 Codes: T40.0 (Opium); T40.1 (Heroin); T40.2 (Other opioids); T40.3 (Methadone); T40.4 (Other synthetic narcotics);,,,,,,,,,
T40.6 (Other and unspecified narcotics),,,,,,,,,
UCD - Drug/Alcohol Induced Causes: Drug poisonings (overdose) Unintentional (X40-X44),,,,,,,,,
Group By: State; Year; Sex,,,,,,,,,
Show Totals: Disabled,,,,,,,,,
Show Zero Values: True,,,,,,,,,
Show Suppressed: True,,,,,,,,,
"Calculate Rates Per: 100,000",,,,,,,,,
Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups),,,,,,,,,
---,,,,,,,,,
Help: See http://wonder.cdc.gov/wonder/help/mcd.html for more information.,,,,,,,,,
---,,,,,,,,,
"Query Date: Jun 30, 2026 11:37:22 PM",,,,,,,,,
---,,,,,,,,,
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics",,,,,,,,,
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,",,,,,,,,,
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative",,,,,,,,,
"Program. Accessed at http://wonder.cdc.gov/mcd-icd10.html on Jun 30, 2026 11:37:22 PM",,,,,,,,,
---,,,,,,,,,
Messages:,,,,,,,,,
1. Totals are not available for these results due to suppression constraints. More Information:,,,,,,,,,
http://wonder.cdc.gov/wonder/help/faq.html#Privacy.,,,,,,,,,
---,,,,,,,,,
Caveats:,,,,,,,,,
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:",,,,,,,,,
http://wonder.cdc.gov/wonder/help/mcd.html#2014-Revision.,,,,,,,,,
2. Circumstances in Georgia for the years 2008 and 2009 have resulted in unusually high death counts for the ICD-10 cause of,,,,,,,,,
"death code R99, ""Other ill-defined and unspecified causes of mortality."" Caution should be used in interpreting these data.",,,,,,,,,
More information: http://wonder.cdc.gov/wonder/help/mcd.html#Georgia-Reporting-Anomalies.,,,,,,,,,
3. Circumstances in New Jersey for the year 2009 have resulted in unusually high death counts for the ICD-10 cause of death code,,,,,,,,,
"R99, ""Other ill-defined and unspecified causes of mortality"" and therefore unusually low death counts in other ICD-10 codes,",,,,,,,,,
"most notably R95, ""Sudden Infant Death Syndrome"" and X40-X49, ""Unintentional poisoning."" Caution should be used in",,,,,,,,,
interpreting these data. More information: http://wonder.cdc.gov/wonder/help/mcd.html#New-Jersey-Reporting-Anomalies.,,,,,,,,,
"4. Circumstances in California resulted in unusually high death counts for the ICD-10 cause of death code R99, ""Other",,,,,,,,,
"ill-defined and unspecified causes of mortality"" for deaths occurring in years 2000 and 2001. Caution should be used in",,,,,,,,,
interpreting these data. More information: http://wonder.cdc.gov/wonder/help/mcd.html#California-Reporting-Anomalies.,,,,,,,,,
5. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:,,,,,,,,,
http://wonder.cdc.gov/wonder/help/mcd.html#Assurance of Confidentiality.,,,,,,,,,
6. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:,,,,,,,,,
http://wonder.cdc.gov/wonder/help/mcd.html#Unreliable.,,,,,,,,,
"7. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020",,,,,,,,,
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the",,,,,,,,,
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for",,,,,,,,,
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS",,,,,,,,,
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the",,,,,,,,,
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race",,,,,,,,,
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The",,,,,,,,,
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal",,,,,,,,,
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident",,,,,,,,,
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are",,,,,,,,,
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,",,,,,,,,,
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012",,,,,,,,,
"postcensal series released by NCHS on June 13, 2013. Population figures for 2011 are bridged-race estimates of the July 1",,,,,,,,,
"resident population, from the county-level postcensal Vintage 2011 series released by NCHS on July 18, 2012. Population figures",,,,,,,,,
"for 2010 are April 1 Census counts. The population figures for years 2001 - 2009, are bridged-race estimates of the July 1",,,,,,,,,
"resident population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012.",,,,,,,,,
Population figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of,,,,,,,,,
July 1 estimates. Population figures for Infant Age Groups are the number of live births. <br/><b>Note:</b> Rates and population,,,,,,,,,
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which",,,,,,,,,
were available at the time of release.,,,,,,,,,
8. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the,,,,,,,,,
resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Age Group.,,,,,,,,,
9. Changes to cause of death classification affect reporting trends. More information:,,,,,,,,,
http://wonder.cdc.gov/wonder/help/mcd.html#ICD-10 Changes.,,,,,,,,,
