state,state_code,year,year_code,single_year_ages,age,deaths,population,opioid_death_rate
Oregon,41.0,2006.0,2006.0,51 years,51.0,11.0,56386.0,
Oregon,41.0,2007.0,2007.0,43 years,43.0,13.0,51702.0,
Oregon,41.0,2007.0,2007.0,49 years,49.0,11.0,55201.0,
Oregon,41.0,2007.0,2007.0,50 years,50.0,14.0,56126.0,
Oregon,41.0,2007.0,2007.0,51 years,51.0,13.0,55169.0,
Oregon,41.0,2007.0,2007.0,52 years,52.0,14.0,56234.0,
Oregon,41.0,2007.0,2007.0,54 years,54.0,11.0,55538.0,
Oregon,41.0,2008.0,2008.0,37 years,37.0,10.0,52806.0,
Oregon,41.0,2008.0,2008.0,39 years,39.0,11.0,50799.0,
Oregon,41.0,2008.0,2008.0,41 years,41.0,11.0,47923.0,
Oregon,41.0,2008.0,2008.0,44 years,44.0,10.0,51708.0,
Oregon,41.0,2008.0,2008.0,46 years,46.0,11.0,53077.0,
Oregon,41.0,2008.0,2008.0,50 years,50.0,13.0,55322.0,
Oregon,41.0,2008.0,2008.0,55 years,55.0,11.0,55212.0,
Oregon,41.0,2009.0,2009.0,33 years,33.0,10.0,50186.0,
Oregon,41.0,2009.0,2009.0,39 years,39.0,13.0,54814.0,
Oregon,41.0,2009.0,2009.0,44 years,44.0,10.0,50342.0,
Oregon,41.0,2009.0,2009.0,46 years,46.0,13.0,52137.0,
Oregon,41.0,2009.0,2009.0,47 years,47.0,13.0,53383.0,
Oregon,41.0,2009.0,2009.0,48 years,48.0,11.0,54748.0,
Oregon,41.0,2009.0,2009.0,50 years,50.0,12.0,54055.0,
Oregon,41.0,2009.0,2009.0,54 years,54.0,10.0,56392.0,
Oregon,41.0,2010.0,2010.0,35 years,35.0,10.0,50398.0,
Oregon,41.0,2010.0,2010.0,46 years,46.0,10.0,51394.0,
Oregon,41.0,2011.0,2011.0,30 years,30.0,10.0,54114.0,
Oregon,41.0,2011.0,2011.0,34 years,34.0,12.0,51535.0,
Oregon,41.0,2011.0,2011.0,35 years,35.0,11.0,49857.0,
Oregon,41.0,2011.0,2011.0,36 years,36.0,11.0,50446.0,
Oregon,41.0,2011.0,2011.0,41 years,41.0,10.0,54165.0,
Oregon,41.0,2011.0,2011.0,49 years,49.0,13.0,53160.0,
Oregon,41.0,2011.0,2011.0,52 years,52.0,11.0,54025.0,
Oregon,41.0,2012.0,2012.0,23 years,23.0,11.0,53151.0,
Oregon,41.0,2012.0,2012.0,36 years,36.0,10.0,49952.0,
Oregon,41.0,2012.0,2012.0,49 years,49.0,12.0,52492.0,
Oregon,41.0,2012.0,2012.0,51 years,51.0,13.0,54529.0,
Oregon,41.0,2013.0,2013.0,44 years,44.0,13.0,51326.0,
Oregon,41.0,2013.0,2013.0,55 years,55.0,13.0,54732.0,
Oregon,41.0,2014.0,2014.0,24 years,24.0,11.0,56496.0,
Oregon,41.0,2014.0,2014.0,27 years,27.0,10.0,51907.0,
Oregon,41.0,2014.0,2014.0,47 years,47.0,12.0,47759.0,
Oregon,41.0,2014.0,2014.0,52 years,52.0,10.0,52951.0,
Oregon,41.0,2014.0,2014.0,59 years,59.0,10.0,55703.0,
Oregon,41.0,2015.0,2015.0,53 years,53.0,11.0,53132.0,
Oregon,41.0,2015.0,2015.0,57 years,57.0,10.0,54736.0,
Oregon,41.0,2016.0,2016.0,28 years,28.0,10.0,56157.0,
Oregon,41.0,2016.0,2016.0,30 years,30.0,13.0,56375.0,
Oregon,41.0,2016.0,2016.0,37 years,37.0,10.0,54392.0,
Oregon,41.0,2016.0,2016.0,49 years,49.0,10.0,48269.0,
Oregon,41.0,2017.0,2017.0,24 years,24.0,10.0,55521.0,
Oregon,41.0,2017.0,2017.0,25 years,25.0,11.0,58315.0,
Oregon,41.0,2017.0,2017.0,28 years,28.0,12.0,58776.0,
Oregon,41.0,2017.0,2017.0,36 years,36.0,10.0,58331.0,
Oregon,41.0,2018.0,2018.0,26 years,26.0,12.0,59787.0,
Oregon,41.0,2018.0,2018.0,27 years,27.0,10.0,62956.0,
Oregon,41.0,2018.0,2018.0,36 years,36.0,10.0,59771.0,
Oregon,41.0,2018.0,2018.0,38 years,38.0,13.0,60130.0,
Oregon,41.0,2018.0,2018.0,41 years,41.0,11.0,54134.0,
Oregon,41.0,2018.0,2018.0,59 years,59.0,10.0,53913.0,
Oregon,41.0,2019.0,2019.0,27 years,27.0,10.0,60960.0,
Oregon,41.0,2019.0,2019.0,29 years,29.0,11.0,63802.0,
Oregon,41.0,2019.0,2019.0,34 years,34.0,10.0,60445.0,
Oregon,41.0,2019.0,2019.0,36 years,36.0,10.0,59883.0,
Oregon,41.0,2020.0,2020.0,20 years,20.0,11.0,50586.0,
Oregon,41.0,2020.0,2020.0,21 years,21.0,11.0,51162.0,
Oregon,41.0,2020.0,2020.0,22 years,22.0,10.0,52507.0,
Oregon,41.0,2020.0,2020.0,23 years,23.0,10.0,54271.0,
Oregon,41.0,2020.0,2020.0,28 years,28.0,12.0,62160.0,
Oregon,41.0,2020.0,2020.0,29 years,29.0,20.0,65090.0,30.7
Oregon,41.0,2020.0,2020.0,30 years,30.0,12.0,64534.0,
Oregon,41.0,2020.0,2020.0,31 years,31.0,14.0,61802.0,
Oregon,41.0,2020.0,2020.0,33 years,33.0,17.0,59773.0,
Oregon,41.0,2020.0,2020.0,34 years,34.0,13.0,60259.0,
Oregon,41.0,2020.0,2020.0,36 years,36.0,10.0,59212.0,
Oregon,41.0,2020.0,2020.0,37 years,37.0,12.0,60207.0,
Oregon,41.0,2020.0,2020.0,38 years,38.0,21.0,60160.0,34.9
Oregon,41.0,2020.0,2020.0,39 years,39.0,15.0,59345.0,
Oregon,41.0,2020.0,2020.0,40 years,40.0,12.0,60517.0,
Oregon,41.0,2020.0,2020.0,41 years,41.0,14.0,56287.0,
Oregon,41.0,2020.0,2020.0,42 years,42.0,10.0,55313.0,
Oregon,41.0,2020.0,2020.0,45 years,45.0,14.0,52837.0,
Oregon,41.0,2020.0,2020.0,47 years,47.0,10.0,49874.0,
Oregon,41.0,2020.0,2020.0,58 years,58.0,10.0,53083.0,
Oregon,41.0,2020.0,2020.0,63 years,63.0,11.0,54988.0,
Pennsylvania,42.0,1999.0,1999.0,34 years,34.0,12.0,179966.0,
Pennsylvania,42.0,1999.0,1999.0,37 years,37.0,13.0,192984.0,
Pennsylvania,42.0,1999.0,1999.0,38 years,38.0,13.0,193096.0,
Pennsylvania,42.0,1999.0,1999.0,39 years,39.0,12.0,200847.0,
Pennsylvania,42.0,2000.0,2000.0,29 years,29.0,10.0,165412.0,
Pennsylvania,42.0,2000.0,2000.0,34 years,34.0,13.0,172821.0,
Pennsylvania,42.0,2000.0,2000.0,40 years,40.0,10.0,202603.0,
Pennsylvania,42.0,2000.0,2000.0,41 years,41.0,13.0,199327.0,
Pennsylvania,42.0,2000.0,2000.0,44 years,44.0,12.0,192994.0,
Pennsylvania,42.0,2000.0,2000.0,45 years,45.0,13.0,194109.0,
Pennsylvania,42.0,2000.0,2000.0,46 years,46.0,15.0,185222.0,
Pennsylvania,42.0,2001.0,2001.0,29 years,29.0,10.0,151065.0,
Pennsylvania,42.0,2001.0,2001.0,36 years,36.0,11.0,183088.0,
Pennsylvania,42.0,2001.0,2001.0,40 years,40.0,13.0,197725.0,
Pennsylvania,42.0,2001.0,2001.0,42 years,42.0,12.0,200518.0,
Pennsylvania,42.0,2001.0,2001.0,45 years,45.0,11.0,192033.0,
Pennsylvania,42.0,2001.0,2001.0,48 years,48.0,11.0,182016.0,
Pennsylvania,42.0,2002.0,2002.0,23 years,23.0,12.0,149297.0,
Pennsylvania,42.0,2002.0,2002.0,26 years,26.0,10.0,135391.0,
Pennsylvania,42.0,2002.0,2002.0,31 years,31.0,10.0,162125.0,
Pennsylvania,42.0,2002.0,2002.0,32 years,32.0,10.0,166581.0,
Pennsylvania,42.0,2002.0,2002.0,38 years,38.0,12.0,187273.0,
Pennsylvania,42.0,2002.0,2002.0,39 years,39.0,12.0,187502.0,
Pennsylvania,42.0,2002.0,2002.0,42 years,42.0,15.0,200937.0,
Pennsylvania,42.0,2002.0,2002.0,43 years,43.0,18.0,200522.0,
Pennsylvania,42.0,2002.0,2002.0,44 years,44.0,11.0,201778.0,
Pennsylvania,42.0,2002.0,2002.0,45 years,45.0,12.0,199399.0,
Pennsylvania,42.0,2002.0,2002.0,47 years,47.0,10.0,192231.0,
Pennsylvania,42.0,2003.0,2003.0,20 years,20.0,12.0,173175.0,
Pennsylvania,42.0,2003.0,2003.0,21 years,21.0,10.0,167583.0,
Pennsylvania,42.0,2003.0,2003.0,22 years,22.0,10.0,158500.0,
Pennsylvania,42.0,2003.0,2003.0,23 years,23.0,10.0,155074.0,
Pennsylvania,42.0,2003.0,2003.0,24 years,24.0,11.0,149669.0,
Pennsylvania,42.0,2003.0,2003.0,25 years,25.0,11.0,147524.0,
Pennsylvania,42.0,2003.0,2003.0,30 years,30.0,12.0,141244.0,
Pennsylvania,42.0,2003.0,2003.0,35 years,35.0,14.0,162269.0,
Pennsylvania,42.0,2003.0,2003.0,36 years,36.0,14.0,166987.0,
Pennsylvania,42.0,2003.0,2003.0,37 years,37.0,17.0,171497.0,
Pennsylvania,42.0,2003.0,2003.0,39 years,39.0,13.0,188182.0,
Pennsylvania,42.0,2003.0,2003.0,40 years,40.0,13.0,187567.0,
Pennsylvania,42.0,2003.0,2003.0,41 years,41.0,16.0,192110.0,
Pennsylvania,42.0,2003.0,2003.0,42 years,42.0,12.0,198186.0,
Pennsylvania,42.0,2003.0,2003.0,43 years,43.0,22.0,201013.0,10.9
Pennsylvania,42.0,2003.0,2003.0,44 years,44.0,16.0,200186.0,
Pennsylvania,42.0,2003.0,2003.0,45 years,45.0,15.0,201048.0,
Pennsylvania,42.0,2003.0,2003.0,46 years,46.0,16.0,199199.0,
Pennsylvania,42.0,2003.0,2003.0,47 years,47.0,10.0,191337.0,
Pennsylvania,42.0,2003.0,2003.0,48 years,48.0,14.0,191722.0,
Pennsylvania,42.0,2003.0,2003.0,49 years,49.0,18.0,185963.0,
Pennsylvania,42.0,2003.0,2003.0,50 years,50.0,11.0,180271.0,
Pennsylvania,42.0,2004.0,2004.0,21 years,21.0,12.0,170371.0,
Pennsylvania,42.0,2004.0,2004.0,22 years,22.0,13.0,160034.0,
Pennsylvania,42.0,2004.0,2004.0,23 years,23.0,14.0,153841.0,
Pennsylvania,42.0,2004.0,2004.0,24 years,24.0,17.0,155298.0,
Pennsylvania,42.0,2004.0,2004.0,25 years,25.0,11.0,151511.0,
Pennsylvania,42.0,2004.0,2004.0,26 years,26.0,19.0,147180.0,
Pennsylvania,42.0,2004.0,2004.0,27 years,27.0,11.0,142601.0,
Pennsylvania,42.0,2004.0,2004.0,29 years,29.0,13.0,138437.0,
Pennsylvania,42.0,2004.0,2004.0,33 years,33.0,15.0,163450.0,
Pennsylvania,42.0,2004.0,2004.0,34 years,34.0,13.0,167912.0,
Pennsylvania,42.0,2004.0,2004.0,37 years,37.0,10.0,166555.0,
Pennsylvania,42.0,2004.0,2004.0,39 years,39.0,12.0,184438.0,
Pennsylvania,42.0,2004.0,2004.0,40 years,40.0,14.0,188092.0,
Pennsylvania,42.0,2004.0,2004.0,41 years,41.0,12.0,188352.0,
Pennsylvania,42.0,2004.0,2004.0,42 years,42.0,21.0,192026.0,10.9
Pennsylvania,42.0,2004.0,2004.0,43 years,43.0,17.0,198609.0,
Pennsylvania,42.0,2004.0,2004.0,44 years,44.0,16.0,200651.0,
Pennsylvania,42.0,2004.0,2004.0,45 years,45.0,15.0,199322.0,
Pennsylvania,42.0,2004.0,2004.0,46 years,46.0,15.0,201047.0,
Pennsylvania,42.0,2004.0,2004.0,47 years,47.0,16.0,198831.0,
Pennsylvania,42.0,2004.0,2004.0,48 years,48.0,15.0,190781.0,
Pennsylvania,42.0,2004.0,2004.0,50 years,50.0,10.0,184756.0,
Pennsylvania,42.0,2004.0,2004.0,52 years,52.0,11.0,175232.0,
Pennsylvania,42.0,2005.0,2005.0,19 years,19.0,11.0,184047.0,
Pennsylvania,42.0,2005.0,2005.0,22 years,22.0,18.0,163107.0,
Pennsylvania,42.0,2005.0,2005.0,23 years,23.0,14.0,155462.0,
Pennsylvania,42.0,2005.0,2005.0,25 years,25.0,12.0,156949.0,
Pennsylvania,42.0,2005.0,2005.0,26 years,26.0,15.0,150581.0,
Pennsylvania,42.0,2005.0,2005.0,27 years,27.0,14.0,147794.0,
Pennsylvania,42.0,2005.0,2005.0,32 years,32.0,10.0,141033.0,
Pennsylvania,42.0,2005.0,2005.0,33 years,33.0,10.0,152516.0,
Pennsylvania,42.0,2005.0,2005.0,35 years,35.0,12.0,168888.0,
Pennsylvania,42.0,2005.0,2005.0,36 years,36.0,12.0,165038.0,
Pennsylvania,42.0,2005.0,2005.0,37 years,37.0,15.0,163377.0,
Pennsylvania,42.0,2005.0,2005.0,38 years,38.0,12.0,166901.0,
Pennsylvania,42.0,2005.0,2005.0,39 years,39.0,11.0,172948.0,
Pennsylvania,42.0,2005.0,2005.0,40 years,40.0,19.0,184099.0,
Pennsylvania,42.0,2005.0,2005.0,41 years,41.0,12.0,189295.0,
Pennsylvania,42.0,2005.0,2005.0,42 years,42.0,15.0,188256.0,
Pennsylvania,42.0,2005.0,2005.0,44 years,44.0,16.0,198001.0,
Pennsylvania,42.0,2005.0,2005.0,45 years,45.0,10.0,199867.0,
Pennsylvania,42.0,2005.0,2005.0,46 years,46.0,19.0,199283.0,
Pennsylvania,42.0,2005.0,2005.0,47 years,47.0,16.0,200792.0,
Pennsylvania,42.0,2005.0,2005.0,48 years,48.0,16.0,198133.0,
Pennsylvania,42.0,2005.0,2005.0,49 years,49.0,17.0,190500.0,
Pennsylvania,42.0,2005.0,2005.0,50 years,50.0,12.0,189946.0,
Pennsylvania,42.0,2005.0,2005.0,52 years,52.0,13.0,179926.0,
Pennsylvania,42.0,2006.0,2006.0,21 years,21.0,14.0,174264.0,
Pennsylvania,42.0,2006.0,2006.0,22 years,22.0,15.0,160980.0,
Pennsylvania,42.0,2006.0,2006.0,23 years,23.0,16.0,158409.0,
Pennsylvania,42.0,2006.0,2006.0,24 years,24.0,18.0,155323.0,
Pennsylvania,42.0,2006.0,2006.0,25 years,25.0,12.0,154766.0,
Pennsylvania,42.0,2006.0,2006.0,26 years,26.0,14.0,156002.0,
Pennsylvania,42.0,2006.0,2006.0,27 years,27.0,11.0,151257.0,
Pennsylvania,42.0,2006.0,2006.0,28 years,28.0,10.0,148060.0,
Pennsylvania,42.0,2006.0,2006.0,29 years,29.0,11.0,142382.0,
Pennsylvania,42.0,2006.0,2006.0,33 years,33.0,14.0,141718.0,
Pennsylvania,42.0,2006.0,2006.0,35 years,35.0,14.0,166824.0,
Pennsylvania,42.0,2006.0,2006.0,38 years,38.0,11.0,164033.0,
Pennsylvania,42.0,2006.0,2006.0,42 years,42.0,18.0,189601.0,
Pennsylvania,42.0,2006.0,2006.0,43 years,43.0,14.0,188889.0,
Pennsylvania,42.0,2006.0,2006.0,44 years,44.0,13.0,192025.0,
Pennsylvania,42.0,2006.0,2006.0,45 years,45.0,14.0,197287.0,
Pennsylvania,42.0,2006.0,2006.0,46 years,46.0,15.0,200193.0,
Pennsylvania,42.0,2006.0,2006.0,48 years,48.0,13.0,200336.0,
Pennsylvania,42.0,2006.0,2006.0,51 years,51.0,10.0,190973.0,
Pennsylvania,42.0,2007.0,2007.0,21 years,21.0,10.0,176268.0,
Pennsylvania,42.0,2007.0,2007.0,23 years,23.0,11.0,155466.0,
Pennsylvania,42.0,2007.0,2007.0,25 years,25.0,11.0,156252.0,
Pennsylvania,42.0,2007.0,2007.0,27 years,27.0,15.0,156610.0,
Pennsylvania,42.0,2007.0,2007.0,28 years,28.0,18.0,151460.0,
Pennsylvania,42.0,2007.0,2007.0,29 years,29.0,13.0,147286.0,
Pennsylvania,42.0,2007.0,2007.0,30 years,30.0,10.0,143412.0,
Pennsylvania,42.0,2007.0,2007.0,32 years,32.0,12.0,139265.0,
Pennsylvania,42.0,2007.0,2007.0,34 years,34.0,10.0,143595.0,
Pennsylvania,42.0,2007.0,2007.0,36 years,36.0,10.0,168580.0,
Pennsylvania,42.0,2007.0,2007.0,40 years,40.0,11.0,168129.0,
Pennsylvania,42.0,2007.0,2007.0,41 years,41.0,11.0,174423.0,
Pennsylvania,42.0,2007.0,2007.0,43 years,43.0,12.0,190310.0,
Pennsylvania,42.0,2007.0,2007.0,44 years,44.0,13.0,188474.0,
Pennsylvania,42.0,2007.0,2007.0,45 years,45.0,16.0,191246.0,
Pennsylvania,42.0,2007.0,2007.0,46 years,46.0,21.0,197958.0,10.6
Pennsylvania,42.0,2007.0,2007.0,47 years,47.0,13.0,199978.0,
Pennsylvania,42.0,2007.0,2007.0,48 years,48.0,10.0,198679.0,
Pennsylvania,42.0,2007.0,2007.0,49 years,49.0,11.0,200201.0,
Pennsylvania,42.0,2007.0,2007.0,51 years,51.0,13.0,190470.0,
Pennsylvania,42.0,2007.0,2007.0,52 years,52.0,15.0,190172.0,
Pennsylvania,42.0,2007.0,2007.0,56 years,56.0,10.0,166589.0,
Pennsylvania,42.0,2008.0,2008.0,21 years,21.0,19.0,178050.0,
Pennsylvania,42.0,2008.0,2008.0,22 years,22.0,11.0,167709.0,
Pennsylvania,42.0,2008.0,2008.0,23 years,23.0,17.0,160237.0,
Pennsylvania,42.0,2008.0,2008.0,24 years,24.0,19.0,155185.0,
Pennsylvania,42.0,2008.0,2008.0,25 years,25.0,15.0,158616.0,
Pennsylvania,42.0,2008.0,2008.0,26 years,26.0,17.0,155119.0,
Pennsylvania,42.0,2008.0,2008.0,27 years,27.0,14.0,154704.0,
Pennsylvania,42.0,2008.0,2008.0,29 years,29.0,17.0,150384.0,
Pennsylvania,42.0,2008.0,2008.0,30 years,30.0,17.0,148309.0,
Pennsylvania,42.0,2008.0,2008.0,32 years,32.0,10.0,137719.0,
Pennsylvania,42.0,2008.0,2008.0,33 years,33.0,13.0,139668.0,
Pennsylvania,42.0,2008.0,2008.0,35 years,35.0,11.0,144823.0,
Pennsylvania,42.0,2008.0,2008.0,36 years,36.0,12.0,157706.0,
Pennsylvania,42.0,2008.0,2008.0,37 years,37.0,13.0,167914.0,
Pennsylvania,42.0,2008.0,2008.0,39 years,39.0,12.0,166693.0,
Pennsylvania,42.0,2008.0,2008.0,40 years,40.0,10.0,164691.0,
Pennsylvania,42.0,2008.0,2008.0,41 years,41.0,16.0,169726.0,
Pennsylvania,42.0,2008.0,2008.0,42 years,42.0,11.0,174515.0,
Pennsylvania,42.0,2008.0,2008.0,43 years,43.0,14.0,186470.0,
Pennsylvania,42.0,2008.0,2008.0,44 years,44.0,19.0,189779.0,
Pennsylvania,42.0,2008.0,2008.0,45 years,45.0,16.0,187523.0,
Pennsylvania,42.0,2008.0,2008.0,46 years,46.0,14.0,191929.0,
Pennsylvania,42.0,2008.0,2008.0,47 years,47.0,19.0,197943.0,
Pennsylvania,42.0,2008.0,2008.0,48 years,48.0,20.0,199424.0,10.0
Pennsylvania,42.0,2008.0,2008.0,49 years,49.0,12.0,198775.0,
Pennsylvania,42.0,2008.0,2008.0,50 years,50.0,22.0,198453.0,11.1
Pennsylvania,42.0,2008.0,2008.0,51 years,51.0,17.0,198209.0,
Pennsylvania,42.0,2008.0,2008.0,52 years,52.0,14.0,189701.0,
Pennsylvania,42.0,2008.0,2008.0,53 years,53.0,15.0,190694.0,
Pennsylvania,42.0,2008.0,2008.0,54 years,54.0,12.0,185176.0,
Pennsylvania,42.0,2009.0,2009.0,20 years,20.0,10.0,186932.0,
Pennsylvania,42.0,2009.0,2009.0,22 years,22.0,12.0,170165.0,
Pennsylvania,42.0,2009.0,2009.0,23 years,23.0,16.0,162248.0,
Pennsylvania,42.0,2009.0,2009.0,24 years,24.0,16.0,160470.0,
Pennsylvania,42.0,2009.0,2009.0,25 years,25.0,18.0,155724.0,
Pennsylvania,42.0,2009.0,2009.0,26 years,26.0,22.0,157316.0,14.0
Pennsylvania,42.0,2009.0,2009.0,27 years,27.0,19.0,156470.0,
Pennsylvania,42.0,2009.0,2009.0,28 years,28.0,13.0,154701.0,
Pennsylvania,42.0,2009.0,2009.0,29 years,29.0,14.0,155733.0,
Pennsylvania,42.0,2009.0,2009.0,30 years,30.0,16.0,151532.0,
Pennsylvania,42.0,2009.0,2009.0,31 years,31.0,11.0,145129.0,
Pennsylvania,42.0,2009.0,2009.0,32 years,32.0,17.0,142141.0,
Pennsylvania,42.0,2009.0,2009.0,33 years,33.0,14.0,138195.0,
Pennsylvania,42.0,2009.0,2009.0,34 years,34.0,12.0,141842.0,
Pennsylvania,42.0,2009.0,2009.0,35 years,35.0,10.0,140369.0,
Pennsylvania,42.0,2009.0,2009.0,37 years,37.0,12.0,157023.0,
Pennsylvania,42.0,2009.0,2009.0,38 years,38.0,15.0,168334.0,
Pennsylvania,42.0,2009.0,2009.0,39 years,39.0,15.0,172070.0,
Pennsylvania,42.0,2009.0,2009.0,40 years,40.0,12.0,165791.0,
Pennsylvania,42.0,2009.0,2009.0,41 years,41.0,12.0,166403.0,
Pennsylvania,42.0,2009.0,2009.0,42 years,42.0,12.0,169760.0,
Pennsylvania,42.0,2009.0,2009.0,43 years,43.0,14.0,175322.0,
Pennsylvania,42.0,2009.0,2009.0,44 years,44.0,13.0,185933.0,
Pennsylvania,42.0,2009.0,2009.0,45 years,45.0,16.0,188856.0,
Pennsylvania,42.0,2009.0,2009.0,46 years,46.0,21.0,188376.0,11.1
Pennsylvania,42.0,2009.0,2009.0,47 years,47.0,13.0,191921.0,
Pennsylvania,42.0,2009.0,2009.0,48 years,48.0,12.0,197609.0,
Pennsylvania,42.0,2009.0,2009.0,49 years,49.0,13.0,199741.0,
Pennsylvania,42.0,2009.0,2009.0,50 years,50.0,17.0,196914.0,
Pennsylvania,42.0,2009.0,2009.0,51 years,51.0,13.0,200951.0,
Pennsylvania,42.0,2009.0,2009.0,54 years,54.0,12.0,191018.0,
Pennsylvania,42.0,2009.0,2009.0,55 years,55.0,10.0,182759.0,
Pennsylvania,42.0,2010.0,2010.0,19 years,19.0,10.0,198071.0,
Pennsylvania,42.0,2010.0,2010.0,20 years,20.0,16.0,191942.0,
Pennsylvania,42.0,2010.0,2010.0,21 years,21.0,10.0,183257.0,
Pennsylvania,42.0,2010.0,2010.0,22 years,22.0,16.0,172866.0,
Pennsylvania,42.0,2010.0,2010.0,23 years,23.0,12.0,163527.0,
Pennsylvania,42.0,2010.0,2010.0,24 years,24.0,17.0,162554.0,
Pennsylvania,42.0,2010.0,2010.0,25 years,25.0,15.0,158978.0,
Pennsylvania,42.0,2010.0,2010.0,26 years,26.0,19.0,154464.0,
Pennsylvania,42.0,2010.0,2010.0,27 years,27.0,23.0,157997.0,14.6
Pennsylvania,42.0,2010.0,2010.0,28 years,28.0,20.0,155271.0,12.9
Pennsylvania,42.0,2010.0,2010.0,29 years,29.0,16.0,154817.0,
Pennsylvania,42.0,2010.0,2010.0,30 years,30.0,13.0,155941.0,
Pennsylvania,42.0,2010.0,2010.0,32 years,32.0,17.0,146122.0,
Pennsylvania,42.0,2010.0,2010.0,34 years,34.0,13.0,140283.0,
Pennsylvania,42.0,2010.0,2010.0,35 years,35.0,11.0,143821.0,
Pennsylvania,42.0,2010.0,2010.0,37 years,37.0,11.0,148004.0,
Pennsylvania,42.0,2010.0,2010.0,38 years,38.0,13.0,159274.0,
Pennsylvania,42.0,2010.0,2010.0,40 years,40.0,21.0,171735.0,12.2
Pennsylvania,42.0,2010.0,2010.0,41 years,41.0,10.0,165966.0,
Pennsylvania,42.0,2010.0,2010.0,43 years,43.0,14.0,171004.0,
Pennsylvania,42.0,2010.0,2010.0,44 years,44.0,15.0,176037.0,
Pennsylvania,42.0,2010.0,2010.0,46 years,46.0,14.0,188754.0,
Pennsylvania,42.0,2010.0,2010.0,47 years,47.0,13.0,188603.0,
Pennsylvania,42.0,2010.0,2010.0,48 years,48.0,12.0,192853.0,
Pennsylvania,42.0,2010.0,2010.0,49 years,49.0,16.0,197373.0,
Pennsylvania,42.0,2010.0,2010.0,50 years,50.0,14.0,200021.0,
Pennsylvania,42.0,2010.0,2010.0,51 years,51.0,17.0,197973.0,
Pennsylvania,42.0,2010.0,2010.0,52 years,52.0,13.0,200910.0,
Pennsylvania,42.0,2010.0,2010.0,53 years,53.0,12.0,195169.0,
Pennsylvania,42.0,2010.0,2010.0,54 years,54.0,19.0,190568.0,
Pennsylvania,42.0,2011.0,2011.0,19 years,19.0,11.0,196674.0,
Pennsylvania,42.0,2011.0,2011.0,21 years,21.0,15.0,187730.0,
Pennsylvania,42.0,2011.0,2011.0,22 years,22.0,16.0,174849.0,
Pennsylvania,42.0,2011.0,2011.0,23 years,23.0,19.0,169109.0,
Pennsylvania,42.0,2011.0,2011.0,24 years,24.0,18.0,164309.0,
Pennsylvania,42.0,2011.0,2011.0,25 years,25.0,20.0,164936.0,12.1
Pennsylvania,42.0,2011.0,2011.0,26 years,26.0,18.0,160741.0,
Pennsylvania,42.0,2011.0,2011.0,27 years,27.0,17.0,155599.0,
Pennsylvania,42.0,2011.0,2011.0,28 years,28.0,25.0,157955.0,15.8
Pennsylvania,42.0,2011.0,2011.0,29 years,29.0,18.0,157262.0,
Pennsylvania,42.0,2011.0,2011.0,30 years,30.0,30.0,155011.0,19.4
Pennsylvania,42.0,2011.0,2011.0,31 years,31.0,15.0,157132.0,
Pennsylvania,42.0,2011.0,2011.0,32 years,32.0,22.0,149307.0,14.7
Pennsylvania,42.0,2011.0,2011.0,33 years,33.0,20.0,145877.0,13.7
Pennsylvania,42.0,2011.0,2011.0,34 years,34.0,18.0,143195.0,
Pennsylvania,42.0,2011.0,2011.0,36 years,36.0,17.0,143780.0,
Pennsylvania,42.0,2011.0,2011.0,37 years,37.0,10.0,142609.0,
Pennsylvania,42.0,2011.0,2011.0,38 years,38.0,12.0,146414.0,
Pennsylvania,42.0,2011.0,2011.0,39 years,39.0,21.0,157312.0,13.3
Pennsylvania,42.0,2011.0,2011.0,40 years,40.0,10.0,169721.0,
Pennsylvania,42.0,2011.0,2011.0,41 years,41.0,21.0,172056.0,12.2
Pennsylvania,42.0,2011.0,2011.0,42 years,42.0,15.0,167707.0,
Pennsylvania,42.0,2011.0,2011.0,43 years,43.0,12.0,166600.0,
Pennsylvania,42.0,2011.0,2011.0,44 years,44.0,19.0,170115.0,
Pennsylvania,42.0,2011.0,2011.0,45 years,45.0,19.0,174199.0,
Pennsylvania,42.0,2011.0,2011.0,46 years,46.0,15.0,184639.0,
Pennsylvania,42.0,2011.0,2011.0,47 years,47.0,13.0,188359.0,
Pennsylvania,42.0,2011.0,2011.0,48 years,48.0,17.0,187997.0,
Pennsylvania,42.0,2011.0,2011.0,49 years,49.0,29.0,191550.0,15.1
Pennsylvania,42.0,2011.0,2011.0,50 years,50.0,16.0,196845.0,
Pennsylvania,42.0,2011.0,2011.0,51 years,51.0,13.0,198067.0,
Pennsylvania,42.0,2011.0,2011.0,52 years,52.0,13.0,198088.0,
Pennsylvania,42.0,2011.0,2011.0,53 years,53.0,16.0,199195.0,
Pennsylvania,42.0,2011.0,2011.0,55 years,55.0,14.0,189180.0,
Pennsylvania,42.0,2011.0,2011.0,56 years,56.0,12.0,187961.0,
Pennsylvania,42.0,2011.0,2011.0,58 years,58.0,10.0,176240.0,
Pennsylvania,42.0,2012.0,2012.0,20 years,20.0,10.0,186306.0,
Pennsylvania,42.0,2012.0,2012.0,21 years,21.0,13.0,181313.0,
Pennsylvania,42.0,2012.0,2012.0,22 years,22.0,23.0,178627.0,12.9
Pennsylvania,42.0,2012.0,2012.0,23 years,23.0,16.0,171992.0,
